interaction_id,user_id,product_id,action,timestamp,device,session_duration_sec
INT00095532,U00714,P084,view,2026-01-03 16:35:27.209340,Tablet,339.0
INT00016598,U04244,P056,view,2025-10-24 14:13:14.209340,Mobile,1769.0
INT00002996,U01016,P035,click,2025-10-12 07:47:28.209340,Mobile,1261.0
INT00057354,U03912,P080,click,2025-11-30 08:12:13.209340,Mobile,551.0
INT00029936,U03273,P055,view,2025-11-05 15:52:32.209340,Desktop,117.0
INT00024177,U01161,P072,click,2025-10-31 10:03:16.209340,Mobile,670.0
INT00050026,U03282,P089,view,2025-11-23 15:52:00.209340,Tablet,851.0
INT00002805,U04523,P009,view,2025-10-12 03:50:39.209340,Desktop,450.0
INT00083975,U01538,P094,view,2025-12-24 06:48:20.209340,Desktop,1542.0
INT00072334,U00707,P071,view,2025-12-13 20:31:23.209340,Tablet,338.0
INT00017583,U04334,P087,click,2025-10-25 11:10:56.209340,Desktop,1601.0
INT00041146,U01144,P077,view,2025-11-15 19:59:45.209340,Mobile,1081.0
INT00021463,U00144,P023,add_to_cart,2025-10-28 23:20:51.209340,Desktop,118.0
INT00080463,U00474,P053,view,2025-12-21 03:31:33.209340,Desktop,1701.0
INT00005046,U02658,P047,click,2025-10-14 04:29:40.209340,Mobile,1618.0
INT00089996,U04533,P059,click,2025-12-29 16:13:49.209340,Tablet,964.0
INT00050678,U00004,P001,click,2025-11-24 06:56:25.209340,Mobile,1681.0
INT00093075,U03537,P030,click,2026-01-01 10:58:49.209340,Mobile,81.0
INT00007578,U02149,P030,view,2025-10-16 11:35:41.209340,Desktop,430.0
INT00064674,U01441,P028,view,2025-12-06 22:57:11.209340,,1116.0
INT00033347,U01630,P033,click,2025-11-08 18:21:12.209340,Tablet,842.0
INT00031967,U04617,P034,view,2025-11-07 11:51:33.209340,Tablet,1117.0
INT00076735,U04134,,view,2025-12-17 18:38:41.209340,Mobile,1293.0
INT00095180,U01285,P056,click,2026-01-03 08:52:17.209340,Tablet,91.0
INT00085007,U03358,P011,view,2025-12-25 05:12:31.209340,Mobile,375.0
INT00090593,,P009,click,2025-12-30 05:27:18.209340,Desktop,1558.0
INT00096800,U03907,P072,view,2026-01-04 19:37:58.209340,Tablet,699.0
INT00096034,U04020,P002,click,2026-01-04 02:57:41.209340,Mobile,1673.0
INT00059632,U04760,P040,view,2025-12-02 10:17:00.209340,Desktop,1560.0
INT00089873,U00286,P084,purchase,2025-12-29 13:50:58.209340,Tablet,1559.0
INT00013705,U04311,P004,view,2025-10-21 23:25:25.209340,Mobile,355.0
INT00016245,U04831,P063,click,2025-10-24 05:58:30.209340,Tablet,1506.0
INT00030499,U03892,P025,add_to_cart,2025-11-06 03:31:44.209340,Mobile,1041.0
INT00039778,U02661,P029,add_to_cart,2025-11-14 14:29:37.209340,Mobile,1638.0
INT00047070,U02915,P096,view,2025-11-21 00:40:21.209340,Tablet,962.0
INT00007876,U03930,P026,add_to_cart,2025-10-16 18:20:45.209340,Mobile,219.0
INT00084031,U03444,P069,view,2025-12-24 07:47:30.209340,Desktop,1578.0
INT00058244,U01194,P068,view,2025-12-01 03:41:27.209340,Mobile,1421.0
INT00062377,U02580,P046,view,2025-12-04 21:00:26.209340,Mobile,1128.0
INT00057774,U00913,P039,click,2025-11-30 17:45:31.209340,Mobile,1744.0
INT00042092,U03271,P037,add_to_cart,2025-11-16 15:01:23.209340,Mobile,1567.0
INT00013235,U00075,P052,click,2025-10-21 12:41:55.209340,Desktop,1170.0
INT00027469,U04929,P033,view,,Tablet,742.0
INT00058938,U04623,P036,click,2025-12-01 18:57:34.209340,Mobile,311.0
INT00014682,U00440,P036,view,2025-10-22 20:31:26.209340,Tablet,1773.0
INT00005223,U03204,P001,click,2025-10-14 08:08:55.209340,Tablet,1635.0
INT00042955,U02075,P076,view,2025-11-17 09:30:36.209340,Desktop,1089.0
INT00010993,U00604,P080,click,2025-10-19 12:55:32.209340,Tablet,626.0
INT00002262,U03255,P060,purchase,2025-10-11 16:46:15.209340,Mobile,708.0
INT00091434,,P051,view,2025-12-30 23:21:40.209340,Mobile,1069.0
INT00096662,U01122,P048,view,2026-01-04 17:00:18.209340,Desktop,49.0
INT00092954,U02638,P033,view,2026-01-01 08:21:40.209340,Desktop,676.0
INT00086344,U00620,P016,click,2025-12-26 09:36:41.209340,Desktop,953.0
INT00094589,U04516,P068,click,2026-01-02 19:37:28.209340,Mobile,987.0
INT00062527,U03633,P086,view,2025-12-05 00:16:46.209340,Tablet,
INT00010835,U01494,P005,click,2025-10-19 09:38:51.209340,Tablet,1098.0
INT00087164,U04768,P098,click,2025-12-27 02:28:11.209340,Tablet,672.0
INT00003242,,P071,view,2025-10-12 12:44:38.209340,Mobile,10.0
INT00073566,U04322,P100,view,2025-12-14 23:40:14.209340,Tablet,1098.0
INT00095276,U03987,P045,view,2026-01-03 11:07:35.209340,Mobile,358.0
INT00077861,U03829,P062,click,2025-12-18 19:46:48.209340,Tablet,1022.0
INT00072591,U02450,P055,view,2025-12-14 02:16:41.209340,Tablet,778.0
INT00017394,U01554,P058,view,2025-10-25 06:59:27.209340,Mobile,695.0
INT00042260,U02429,P094,view,2025-11-16 18:28:21.209340,Mobile,1000.0
INT00050389,U01256,P098,add_to_cart,2025-11-24 00:32:30.209340,Mobile,1514.0
INT00030355,U01724,P088,add_to_cart,2025-11-06 00:33:09.209340,Tablet,1528.0
INT00059390,U03012,P045,add_to_cart,2025-12-02 05:31:09.209340,Desktop,1396.0
INT00041533,U01077,P007,click,2025-11-16 04:10:40.209340,Mobile,1463.0
INT00070130,U03074,P065,view,2025-12-11 20:17:57.209340,Desktop,1375.0
INT00072783,U03760,P022,click,2025-12-14 06:38:44.209340,Tablet,1570.0
INT00057652,U00218,P051,view,2025-11-30 14:55:54.209340,Mobile,1793.0
INT00090824,U02306,P089,click,2025-12-30 10:17:32.209340,Tablet,993.0
INT00098138,U00026,P010,view,2026-01-06 01:20:14.209340,Tablet,343.0
INT00046507,U02050,P083,view,2025-11-20 13:10:15.209340,Mobile,1638.0
INT00048457,U04918,P002,view,2025-11-22 06:16:59.209340,Tablet,Invalid_Data
INT00048794,U04415,P020,click,2025-11-22 13:39:06.209340,Mobile,1003.0
INT00097439,U02266,P034,click,2026-01-05 10:09:18.209340,Desktop,148.0
INT00087824,U01088,P065,view,2025-12-27 16:11:40.209340,Tablet,865.0
INT00075494,U00438,P013,click,2025-12-16 14:21:17.209340,Desktop,1173.0
INT00059215,U03680,P037,view,2025-12-02 01:29:42.209340,Desktop,744.0
INT00030170,U00636,P096,click,2025-11-05 20:35:22.209340,Tablet,1677.0
INT00002311,U00752,P088,view,2025-10-11 17:46:00.209340,Desktop,159.0
INT00069841,U01925,P004,view,2025-12-11 14:17:08.209340,Mobile,518.0
INT00068188,U03533,P029,add_to_cart,2025-12-10 04:11:58.209340,Tablet,610.0
INT00083876,U03604,P094,view,2025-12-24 04:38:57.209340,Desktop,
INT00051945,U00741,P044,view,2025-11-25 09:46:37.209340,Mobile,1001.0
INT00077927,U00327,P048,click,2025-12-18 21:12:10.209340,Mobile,374.0
INT00072248,U04806,P055,view,2025-12-13 18:39:24.209340,Tablet,783.0
INT00043361,,P042,view,2025-11-17 17:59:04.209340,Tablet,776.0
INT00055973,U03349,P026,view,2025-11-29 01:09:45.209340,Tablet,1007.0
INT00006650,U02370,P052,click,2025-10-15 15:14:10.209340,Mobile,423.0
INT00017520,U03032,P073,view,2025-10-25 09:40:57.209340,Desktop,791.0
INT00010399,U03345,P004,view,2025-10-19 00:15:35.209340,Mobile,317.0
INT00064328,U00326,P072,click,2025-12-06 15:37:51.209340,Desktop,546.0
INT00018396,,P077,click,2025-10-26 05:19:37.209340,Tablet,1601.0
INT00046532,U04527,P010,view,2025-11-20 13:42:52.209340,Desktop,138.0
INT00002787,U03798,P052,view,2025-10-12 03:31:29.209340,Tablet,1195.0
INT00085992,U04462,P058,view,2025-12-26 02:08:03.209340,Desktop,1190.0
INT00032302,U02506,P072,click,2025-11-07 19:09:14.209340,Mobile,861.0
INT00061393,,P084,click,2025-12-04 01:26:18.209340,Mobile,1598.0
INT00041558,U00461,P019,add_to_cart,2025-11-16 04:41:34.209340,Desktop,96.0
INT00054693,U00013,P012,click,2025-11-27 20:57:12.209340,Tablet,965.0
INT00071168,U03840,P057,view,2025-12-12 19:15:20.209340,Desktop,1763.0
INT00077305,U03859,P001,add_to_cart,2025-12-18 07:31:16.209340,Tablet,1669.0
INT00070005,U01639,P087,view,2025-12-11 17:48:45.209340,Mobile,657.0
INT00040233,U01189,P049,view,2025-11-15 00:18:54.209340,Mobile,1598.0
INT00012853,U04710,P025,view,2025-10-21 04:06:59.209340,Desktop,1795.0
INT00092329,U03677,P096,view,2025-12-31 19:08:36.209340,Tablet,1577.0
INT00033334,U02075,P033,view,2025-11-08 18:03:53.209340,Mobile,124.0
INT00051950,U03313,P047,click,2025-11-25 09:58:49.209340,Tablet,1675.0
INT00089646,U00674,P077,click,2025-12-29 09:01:42.209340,Tablet,697.0
INT00080951,U02312,P061,view,2025-12-21 14:13:43.209340,Mobile,1544.0
INT00014370,U02632,P033,add_to_cart,2025-10-22 13:40:16.209340,Desktop,1286.0
INT00008277,U02876,P002,click,2025-10-17 03:00:50.209340,Tablet,1031.0
INT00080726,U04623,P007,add_to_cart,2025-12-21 09:13:12.209340,Desktop,573.0
INT00037399,U03111,P090,view,2025-11-12 09:37:25.209340,Mobile,862.0
INT00079771,U04983,P019,click,2025-12-20 13:08:48.209340,Desktop,204.0
INT00077533,U01493,P090,view,2025-12-18 12:18:56.209340,Desktop,1341.0
INT00099974,U02584,P066,click,Invalid_Data,Mobile,1375.0
INT00039738,U01399,P025,view,2025-11-14 13:40:29.209340,Tablet,220.0
INT00001747,U01173,P064,view,2025-10-11 05:26:14.209340,Tablet,542.0
INT00095460,U01876,P041,view,2026-01-03 14:52:04.209340,Desktop,735.0
INT00093574,U02157,P081,view,2026-01-01 20:48:57.209340,Tablet,138.0
INT00058606,U04842,P007,view,2025-12-01 11:37:49.209340,Mobile,1777.0
INT00004496,U00614,P010,click,2025-10-13 17:04:09.209340,Desktop,990.0
INT00051195,U03691,P066,view,,Tablet,552.0
INT00081941,U03755,P097,view,2025-12-22 11:06:20.209340,Tablet,771.0
INT00005314,U00525,P055,purchase,2025-10-14 10:23:58.209340,Tablet,1509.0
INT00074065,U01095,P078,view,2025-12-15 09:28:53.209340,Desktop,534.0
INT00033297,U04672,P054,view,2025-11-08 17:27:33.209340,Desktop,618.0
INT00000171,U03130,P014,click,2025-10-09 19:55:39.209340,Desktop,371.0
INT00066990,U03284,P036,view,2025-12-09 01:27:04.209340,Tablet,1090.0
INT00036304,U01930,P086,view,,Desktop,556.0
INT00047214,U03397,P089,view,2025-11-21 03:53:44.209340,Tablet,1660.0
INT00006418,U01105,P098,click,2025-10-15 10:23:01.209340,Mobile,226.0
INT00039723,U01113,P017,view,2025-11-14 13:25:13.209340,Desktop,481.0
INT00013970,U02852,,click,2025-10-22 04:50:51.209340,Desktop,801.0
INT00045123,U01819,P055,view,2025-11-19 07:57:22.209340,Tablet,435.0
INT00029134,U02662,P045,click,2025-11-04 22:24:11.209340,Tablet,543.0
INT00004272,U00516,P036,view,2025-10-13 11:59:05.209340,Desktop,1083.0
INT00060414,U04270,P072,add_to_cart,2025-12-03 03:51:51.209340,Tablet,42.0
INT00051558,U04960,P038,click,2025-11-25 01:32:05.209340,Tablet,111.0
INT00000423,U00176,P080,view,2025-10-10 00:53:15.209340,Tablet,521.0
INT00039071,U04321,P046,add_to_cart,2025-11-13 23:09:42.209340,Tablet,807.0
INT00029642,U01656,P028,view,2025-11-05 09:13:10.209340,Desktop,651.0
INT00069958,U04035,P001,add_to_cart,2025-12-11 16:38:24.209340,Tablet,972.0
INT00065163,U04584,P014,view,2025-12-07 09:36:47.209340,Tablet,374.0
INT00002954,U00882,P002,view,2025-10-12 06:47:27.209340,Desktop,639.0
INT00041959,U01828,P052,view,2025-11-16 12:40:31.209340,Mobile,1676.0
INT00078963,U03832,P076,add_to_cart,2025-12-19 19:13:35.209340,Desktop,856.0
INT00031320,U04445,P057,view,2025-11-06 21:33:47.209340,Tablet,200.0
INT00060912,U02358,P097,view,2025-12-03 14:50:38.209340,Desktop,907.0
INT00025142,U02196,P028,click,2025-11-01 07:09:24.209340,Tablet,712.0
INT00034801,U02580,P046,view,2025-11-10 01:20:00.209340,Desktop,819.0
INT00052333,U02488,P011,view,2025-11-25 18:45:17.209340,Tablet,715.0
INT00084148,U04778,P042,click,2025-12-24 10:35:36.209340,Tablet,745.0
INT00019284,U00661,P006,add_to_cart,2025-10-27 00:44:05.209340,Mobile,1077.0
INT00055459,U03938,P051,view,,Mobile,294.0
INT00027724,U01677,P059,purchase,2025-11-03 16:37:52.209340,Desktop,1047.0
INT00070048,U04101,P045,purchase,2025-12-11 18:55:06.209340,Mobile,631.0
INT00054562,U01805,P046,view,2025-11-27 18:13:48.209340,Desktop,
INT00043385,U02770,P076,view,2025-11-17 18:23:58.209340,Mobile,686.0
INT00020996,U04678,P075,add_to_cart,2025-10-28 13:32:34.209340,Desktop,
INT00003222,U03944,P032,purchase,2025-10-12 12:29:01.209340,Mobile,819.0
INT00074765,U01841,P058,click,2025-12-15 23:40:13.209340,Mobile,719.0
INT00024500,U02259,P085,view,2025-10-31 17:12:38.209340,Tablet,485.0
INT00083134,U00148,P036,view,2025-12-23 12:35:43.209340,Desktop,1188.0
INT00047253,U03837,P086,view,2025-11-21 04:32:36.209340,Desktop,488.0
INT00015610,U01546,P061,click,2025-10-23 15:45:48.209340,Mobile,278.0
INT00017971,U03569,P079,add_to_cart,2025-10-25 19:32:50.209340,Tablet,1337.0
,U03435,P096,add_to_cart,2025-10-14 11:05:20.209340,Mobile,1100.0
INT00065287,U04555,P038,click,2025-12-07 12:13:29.209340,Tablet,31.0
INT00049143,U04532,P045,view,2025-11-22 20:50:51.209340,Tablet,343.0
INT00019649,U01341,P034,view,2025-10-27 08:29:48.209340,Desktop,393.0
INT00055768,U02879,P044,purchase,2025-11-28 20:17:09.209340,Desktop,133.0
INT00027058,U01028,P096,view,2025-11-03 02:05:54.209340,Mobile,1266.0
INT00086140,U03730,P052,click,2025-12-26 05:14:25.209340,Desktop,765.0
INT00002178,U01684,P068,view,2025-10-11 14:41:52.209340,Desktop,979.0
INT00008256,U00029,P072,purchase,2025-10-17 02:32:47.209340,Desktop,41.0
INT00079405,U00958,P098,add_to_cart,2025-12-20 04:56:25.209340,Mobile,1083.0
INT00031841,U03891,P093,view,2025-11-07 08:56:50.209340,Mobile,1565.0
INT00020340,U03120,P023,view,2025-10-27 22:58:50.209340,Tablet,481.0
INT00075719,U01048,P030,view,2025-12-16 19:07:52.209340,Tablet,1128.0
,U01038,P062,view,2025-12-07 01:27:41.209340,Desktop,972.0
INT00048420,U00249,P078,view,2025-11-22 05:35:10.209340,Tablet,1785.0
INT00019206,U04107,P053,view,2025-10-26 23:02:26.209340,Desktop,
INT00031187,,P024,view,2025-11-06 19:04:53.209340,Tablet,
INT00086878,U01676,P021,view,2025-12-26 20:54:26.209340,Tablet,1449.0
INT00089088,U03028,P050,view,2025-12-28 20:49:37.209340,Tablet,579.0
INT00034438,U04755,P019,click,2025-11-09 18:15:02.209340,Tablet,1504.0
INT00034038,U00198,P035,view,,Desktop,446.0
INT00016440,U00671,P099,view,2025-10-24 10:26:20.209340,Desktop,692.0
INT00044986,U02736,P063,purchase,2025-11-19 05:10:33.209340,Desktop,347.0
INT00005276,U04327,P079,view,2025-10-14 09:26:49.209340,Mobile,1315.0
INT00069575,U00061,P002,view,2025-12-11 08:35:06.209340,Tablet,1370.0
INT00013125,U00215,P087,view,2025-10-21 10:05:28.209340,Tablet,1530.0
INT00042505,U00422,P097,click,2025-11-16 23:53:37.209340,Desktop,1156.0
INT00093003,U00036,P082,view,2026-01-01 09:16:49.209340,Mobile,747.0
INT00030300,U04326,P006,add_to_cart,2025-11-05 23:22:55.209340,Tablet,
INT00037781,U02142,P029,view,2025-11-12 18:04:58.209340,Mobile,408.0
INT00046250,U02077,P091,click,2025-11-20 07:21:03.209340,Desktop,705.0
INT00001134,U00618,P015,click,2025-10-10 16:05:34.209340,,1658.0
INT00012633,U00122,P100,view,2025-10-20 23:35:27.209340,Mobile,1095.0
INT00007756,U02156,P074,add_to_cart,2025-10-16 15:27:41.209340,Desktop,229.0
INT00082936,U02927,P089,click,2025-12-23 07:41:35.209340,Mobile,503.0
INT00086867,U01336,P049,view,2025-12-26 20:34:51.209340,Tablet,375.0
INT00074011,U02617,P050,view,2025-12-15 08:29:00.209340,Desktop,748.0
INT00006980,U04509,P090,view,2025-10-15 22:37:26.209340,Mobile,209.0
INT00017832,U04147,P011,click,2025-10-25 16:39:50.209340,Desktop,1073.0
INT00055294,U02917,P089,click,2025-11-28 09:23:36.209340,Tablet,1303.0
INT00036793,U00026,P057,view,2025-11-11 20:12:03.209340,Mobile,1054.0
INT00072850,U00493,P092,purchase,2025-12-14 08:13:34.209340,Desktop,518.0
INT00092529,U01984,P045,click,2025-12-31 23:06:47.209340,Mobile,46.0
INT00030005,U03335,P021,view,2025-11-05 17:06:27.209340,Tablet,1113.0
INT00024768,U02559,P002,view,2025-10-31 23:13:22.209340,Desktop,377.0
INT00028771,U03261,P063,click,2025-11-04 14:44:18.209340,Tablet,500.0
INT00023146,U01431,P012,view,2025-10-30 12:53:08.209340,Tablet,1431.0
INT00031240,U03311,P062,add_to_cart,2025-11-06 20:10:51.209340,Tablet,1633.0
INT00077183,U03174,P043,view,2025-12-18 05:01:13.209340,Desktop,450.0
INT00014004,U01422,P077,view,2025-10-22 05:46:17.209340,Tablet,497.0
INT00033854,U03282,P031,click,2025-11-09 05:07:26.209340,Tablet,744.0
INT00009268,U02423,P010,view,2025-10-17 23:35:58.209340,Desktop,700.0
INT00034177,U02298,P003,add_to_cart,2025-11-09 12:47:58.209340,Mobile,1038.0
INT00033171,U00117,P091,view,2025-11-08 14:35:20.209340,Tablet,354.0
INT00055802,U03542,P053,click,2025-11-28 21:01:17.209340,Desktop,1316.0
INT00032443,U03835,P100,view,2025-11-07 21:54:32.209340,Mobile,1663.0
INT00054749,U04086,P041,view,2025-11-27 22:00:41.209340,Tablet,589.0
INT00024954,U00261,P087,view,2025-11-01 03:18:08.209340,Mobile,1614.0
INT00026034,U00550,P052,view,2025-11-02 04:04:30.209340,Mobile,810.0
INT00024563,U04934,P003,view,2025-10-31 18:34:48.209340,Mobile,1749.0
INT00075734,U04555,P078,,2025-12-16 19:28:29.209340,Tablet,1774.0
,U00487,P094,click,2025-11-24 20:07:39.209340,Mobile,1147.0
INT00020258,U02565,P093,click,2025-10-27 21:24:48.209340,Mobile,470.0
INT00020299,U00668,P036,click,2025-10-27 22:18:06.209340,Mobile,180.0
INT00092482,U04592,P064,view,2025-12-31 21:57:00.209340,Tablet,788.0
INT00093764,U00351,P039,click,2026-01-02 01:07:48.209340,Desktop,1106.0
INT00095463,U04177,P084,view,2026-01-03 14:57:20.209340,Desktop,156.0
INT00080996,U00337,P087,click,2025-12-21 15:06:49.209340,Mobile,639.0
INT00014447,U02649,P030,purchase,2025-10-22 15:22:48.209340,Desktop,120.0
INT00014545,U00920,P043,click,2025-10-22 17:29:26.209340,Desktop,1547.0
INT00039544,U00478,P036,click,2025-11-14 09:42:27.209340,Mobile,629.0
INT00048965,U04228,P084,click,2025-11-22 17:11:04.209340,Mobile,738.0
INT00021243,U03807,P037,purchase,2025-10-28 18:26:30.209340,Tablet,652.0
INT00038628,U02610,P042,view,2025-11-13 13:41:01.209340,Tablet,1774.0
INT00007033,U03081,P057,add_to_cart,2025-10-15 23:48:48.209340,Mobile,554.0
INT00042027,U03771,P001,view,2025-11-16 14:00:20.209340,Desktop,1125.0
INT00012256,U02300,P083,add_to_cart,2025-10-20 15:19:12.209340,Desktop,1738.0
INT00063771,U03470,P092,view,2025-12-06 03:09:19.209340,Desktop,1431.0
INT00091809,U03581,P097,view,2025-12-31 07:07:20.209340,Desktop,1159.0
INT00064770,U00104,P027,view,2025-12-07 01:00:39.209340,Tablet,274.0
INT00074931,U02528,,view,2025-12-16 02:47:06.209340,Mobile,1546.0
INT00035839,U03553,P084,view,2025-11-11 00:04:02.209340,Tablet,453.0
INT00007969,U04736,P011,view,2025-10-16 20:36:54.209340,Desktop,209.0
INT00056295,U04238,P004,,2025-11-29 08:26:22.209340,Desktop,
INT00015534,U01755,P075,purchase,2025-10-23 14:12:36.209340,Desktop,227.0
INT00082064,U00968,P002,view,2025-12-22 13:30:42.209340,Desktop,902.0
INT00076224,U02459,P095,view,2025-12-17 07:05:17.209340,Desktop,599.0
INT00098720,U04450,P058,purchase,2026-01-06 13:34:46.209340,Tablet,1759.0
INT00088084,U01871,P062,view,2025-12-27 22:05:59.209340,,1181.0
INT00029349,U02171,P041,add_to_cart,2025-11-05 02:45:24.209340,Tablet,1701.0
INT00052556,,P044,add_to_cart,2025-11-25 23:49:25.209340,Tablet,40.0
INT00094585,U03316,P011,add_to_cart,2026-01-02 19:30:20.209340,Tablet,195.0
INT00084175,U02245,P026,view,2025-12-24 11:13:15.209340,Tablet,299.0
INT00050399,U03713,P064,view,2025-11-24 00:40:37.209340,Desktop,539.0
INT00077131,U03591,P058,click,2025-12-18 03:53:06.209340,Mobile,27.0
INT00067518,U02327,P044,view,2025-12-09 13:31:43.209340,Tablet,11.0
INT00078605,U01159,P021,add_to_cart,2025-12-19 11:34:57.209340,Desktop,310.0
INT00099003,U02600,P001,view,2026-01-06 19:26:55.209340,Tablet,711.0
INT00054966,U01880,P017,purchase,2025-11-28 02:29:14.209340,Tablet,265.0
INT00044751,U01345,P083,click,2025-11-18 23:57:17.209340,Desktop,366.0
INT00079256,U04460,P052,,2025-12-20 01:45:43.209340,Mobile,1181.0
INT00010641,,P005,click,2025-10-19 05:46:45.209340,Tablet,98.0
INT00017387,U03256,P062,view,2025-10-25 06:48:24.209340,Desktop,58.0
INT00051085,U04796,P023,view,2025-11-24 15:25:35.209340,Tablet,1568.0
INT00012479,U01896,P002,click,2025-10-20 20:17:33.209340,Tablet,816.0
INT00053865,U03168,P060,view,2025-11-27 03:05:33.209340,Tablet,232.0
INT00029363,U04618,P086,view,2025-11-05 03:05:27.209340,Mobile,694.0
INT00050533,U03999,P007,view,2025-11-24 03:40:58.209340,Mobile,567.0
INT00043036,U00226,P046,view,2025-11-17 11:10:48.209340,Tablet,860.0
INT00072073,U03532,P015,click,2025-12-13 14:21:18.209340,Tablet,1757.0
INT00086349,U01767,P063,view,2025-12-26 09:50:13.209340,Mobile,1718.0
,U00986,P065,view,2025-12-17 04:39:52.209340,Tablet,204.0
INT00006138,U02423,P066,view,2025-10-15 03:53:18.209340,Desktop,1760.0
INT00061433,U01012,P004,view,2025-12-04 02:09:22.209340,Mobile,1083.0
INT00041292,U00495,P035,view,2025-11-15 23:16:58.209340,Mobile,600.0
INT00099509,U00156,P099,view,2026-01-07 06:18:38.209340,Mobile,91.0
INT00060208,U04073,P017,view,2025-12-02 23:30:57.209340,Desktop,1170.0
INT00096302,U04893,P056,click,2026-01-04 08:47:18.209340,Mobile,1776.0
INT00044396,U04582,P073,view,2025-11-18 16:19:26.209340,Tablet,43.0
INT00088206,U02645,P081,view,2025-12-28 00:35:05.209340,Desktop,421.0
INT00033997,U00779,P100,click,2025-11-09 08:27:14.209340,Desktop,1535.0
INT00015530,U00254,P077,view,2025-10-23 14:04:41.209340,Mobile,757.0
INT00094041,U04698,P030,view,2026-01-02 07:45:25.209340,Tablet,532.0
INT00035413,U02168,P057,click,2025-11-10 14:45:29.209340,Tablet,871.0
INT00095239,U00716,P097,click,2026-01-03 10:33:51.209340,Desktop,1384.0
INT00005865,U04848,P054,click,2025-10-14 22:02:57.209340,Tablet,1127.0
INT00044141,U01876,P094,view,2025-11-18 10:18:49.209340,Mobile,1616.0
INT00029479,U00728,P073,purchase,2025-11-05 05:28:59.209340,Tablet,20.0
INT00092381,U03879,P092,view,2025-12-31 19:57:43.209340,Tablet,534.0
INT00068859,U00686,P057,purchase,2025-12-10 17:40:18.209340,Tablet,1030.0
